Source,Target,ODIS_ID,ODIS_PERS_ID,REL_PERS_REF_SURNAME,REL_PERS_REF_FIRST_NAME,Full Name,Birth Year,Birth Country,Birth Place,Death Year,Death Country,Death Place,approbator,archbishop/bishop,author,collaborator/contributor/signer,commentator/eulogist,compiler/editor/revisor,dedicatee,engraver/etcher/illustrator,heirs/widow,printer/publisher,translator,unspecified,DUTCH,ENGLISH,FRENCH,GERMAN,LATIN,SPANISH,1550s,1560s,1570s,1580s,1590s,1600s,1610s,1620s,1630s,1640s,1650s,Birth Region,Death Region,Printing House,House Origion,House Note,Gender,Most Involved Role,Most Involved Language,Most Involved Period
44057,44094,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,44107,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,44109,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38488,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38504,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38505,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38009,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38532,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38552,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39585,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,46754,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,42664,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,42665,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38570,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,42666,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,42667,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,42668,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,42669,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38575,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,42670,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,42675,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,42676,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38069,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38070,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39607,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39611,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38590,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39102,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38593,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39620,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38597,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38086,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,42699,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38100,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38101,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38102,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38111,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38114,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38115,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38120,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,43760,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38140,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38656,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38668,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38670,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38674,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39702,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39713,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38178,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38181,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38185,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39722,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38195,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38710,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38712,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38208,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39240,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39249,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38227,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39251,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,40285,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,40292,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38770,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38262,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38264,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38778,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39291,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38270,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,43910,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38791,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39307,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39318,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38297,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38300,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38324,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39362,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,38341,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39379,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,39380,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,36325,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,36327,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,36328,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
44057,36329,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
